price,comments,free_shipping2,bestseller2,sales,sellername
55.0,45.0,0,0,283.0,MountainSkyline
32.39,1038.0,0,0,3214.0,MountainThyme1
15.115000000000004,29.0,0,0,151.0,Mountaintique
27.0625,8.0,0,0,40.0,MrClumsys
7.0,8.0,0,0,56.0,MsKatieMade
17.5,1.0,0,0,10.0,MsMedleysCurio
12.0,16.0,0,0,43.0,MtnTopVintageShop
52.0,1.0,4,0,3.0,MtnVibrationsFlutes
6.198387096774193,740.0,0,0,2362.0,MuddyRiverAntiques
70.0,8.0,0,0,47.0,MudraArtTreasures
17.95,0.0,0,0,0.0,Mugsysmugsforlife
372.44,1.0,0,0,5.0,MuldentalGitarren
4.333333333333333,6.0,0,0,56.0,MuleRider1997
66.965,0.0,0,0,28.0,MundoMusicGear
18.99,0.0,0,0,5.0,MungoSales
6.944444444444445,174.0,0,0,564.0,MurielJoy
14.75,16.0,0,0,103.0,MushroomMonroe
244.5,0.0,1,0,0.0,Music4More
14.879166666666666,14.0,0,0,103.0,MusicAficionado
7.183333333333334,172.0,0,0,475.0,MusicAndClassics
2800.0,0.0,0,0,0.0,MusicBench
878.8766666666667,1.0,0,0,6.0,MusicCupboard
7.057999999999999,405.0,0,0,2552.0,MusicEducationTools
949.2857142857143,0.0,0,0,0.0,MusicFromTheEther
19.580000000000002,0.0,0,0,0.0,MusicLoversEmporium
6.375,16.0,0,0,133.0,MusicMadman
4.4575000000000005,7.0,0,0,133.0,MusicProduction
20.0,18.0,0,0,162.0,MusicToThePeople
19.567065217391306,8.0,92,0,108.0,MusicalHaven
16.142857142857142,183.0,0,0,5542.0,MusicalPipes
49.99,22.0,0,0,79.0,MusicalRewind
24.34,8.0,1,0,34.0,MusicandCrafts
141.66666666666666,206.0,0,0,710.0,Musicbox4u
34.611111111111114,0.0,0,0,0.0,MusicbyTeresa
270.55,0.0,0,0,0.0,Musicrecords
12.15,5.0,0,0,135.0,Musikkogdrill
7.611428571428571,231.0,0,0,702.0,MuskRoseVintage
37.5,1222.0,0,0,4544.0,MustardDandelion
125.0,1.0,0,0,2.0,Mustyleathers
24.99,5.0,0,0,83.0,MuzeumCo
22.98,15.0,0,0,191.0,MuzicMatters2Me
74.99,1093.0,0,0,2721.0,My25thHour
69.0,2.0,0,0,10.0,My5gDesigns
23.9,1246.0,0,0,4078.0,MyBeautifulBavaria
43.0,118.0,1,0,272.0,MyBonnyMonAbri
12.0,299.0,0,0,1062.0,MyEbayShop
15.75,2240.0,4,0,8467.0,MyGann
19.99,139.0,0,0,384.0,MyGrandmothersHouse
42.87888888888893,114.0,0,0,550.0,MyMumDrivesaUFO
19.99,18052.0,2,0,95293.0,MyPersonalMemories
40.0,223.0,1,0,711.0,MySoulRepair
35.083333333333336,922.0,0,0,3347.0,MyThreeSonsVintage
6.5,361.0,0,0,1493.0,MyTravelingBoutique
15.200000000000001,36.0,1,0,139.0,MyVintageDaydream
15.365999999999996,297.0,0,0,1070.0,MyVintageProvence
3.0,37.0,0,0,122.0,MyVintageThingsShop
16.825,8.0,0,0,20.0,MyVinylCollection
18.9375,288.0,0,0,1032.0,Mycousinmorag
208.5,7.0,3,0,63.0,MyersPickups
2.0,113.0,0,0,361.0,MylesAndMore
17.95,0.0,0,0,0.0,MymothersatticByCJ
5.0,3889.0,0,0,7104.0,MyraMelinda
18.0,994.0,0,0,2734.0,MyriadOfVintage
100.0,1.0,0,0,5.0,MyrtleDougAndYew
10.71,201.0,0,0,1499.0,Myslipmats
116.24,349.0,0,0,1237.0,MysticMountainVTG
41.51571428571429,0.0,0,0,0.0,MystykMallets
13.411111111111108,192.0,0,0,726.0,N2THEATTIC
75.0,10.0,0,0,37.0,N8tiveTreasures
2.0,2.0,0,0,36.0,NAANprintables
80.0,45.0,0,0,228.0,NAMANAbags
22.744999999999997,54.0,0,0,284.0,NAWTIEHOPE
17.59,564.0,0,0,1723.0,NAttic
10.0,9.0,0,0,40.0,NEACoin
244.33333333333334,4.0,0,0,29.0,NEWYORKCITYVINTAGE
75.0,1.0,0,0,3.0,NICKSVINTAGEITEMS
19.75,8.0,0,0,58.0,NOSnewoldstyle
375.0,30.0,0,0,155.0,NTexasLeatherwork
65.0,245.0,0,0,1137.0,NWAttic
125.0,175.0,0,0,502.0,NajaGemsAndJewelry
10.8075,177.0,0,0,826.0,NanaBarbarastreasure
23.0,100.0,2,0,350.0,Nandjarch
6.76,372.0,0,0,1440.0,NannyLilasAttic
28.0,401.0,0,0,2110.0,NarMag
39.95,0.0,0,0,0.0,NashvilleGuitarWorks
10.0,390.0,0,0,2271.0,NataliyaPlatova
7.4,470.0,0,0,1978.0,NatcessoriesShop
8.99,36.0,0,0,163.0,NatesOddities
1500.0,0.0,0,0,0.0,NathanStanleyDesigns
183.00388888888884,35.0,0,0,179.0,NativeEchoesUK
265.0,6.0,0,0,19.0,NativeFluteShop
68.84444444444445,192.0,0,0,951.0,NativeSons
55.0,81.0,0,0,323.0,Nativewoodworks
155.66666666666666,2.0,0,0,4.0,NaturalEdges
12.855,125.0,0,0,736.0,NaturalGiftStore
3.6,17.0,0,0,94.0,NaturalHealer
62.0,255.0,0,0,1094.0,NaturalStateSalvage
12.25,2.0,0,0,14.0,NaturalfiberUA
1281.8120000000001,66.0,0,0,267.0,NaturePan
450.0,16.0,0,0,47.0,NaturePauses
50.413333333333334,34.0,0,0,145.0,NautilusNostalgia
73.33333333333333,27.0,0,0,182.0,NaysInstrumentStraps
10.0,0.0,0,0,1.0,NearlyThereMinistry
207.08333333333334,29.0,0,1,165.0,NeboDrum
9.99,39.0,0,0,98.0,NebraskaSky
400.0,14.0,0,0,47.0,NeckLeather
15.5,20.0,0,0,150.0,NedsVintageGarage
13.5,5.0,0,0,56.0,NeedReeds
6.5,203.0,0,0,818.0,NeedlecraftsPlus
15.0,33.0,0,0,136.0,Neelieshops
210.14444444444445,5.0,0,0,23.0,Nelisdrums
698.32,0.0,0,0,0.0,Nemammeno
15.101111111111114,82.0,18,0,399.0,NeonBasement
22.0,0.0,0,0,2.0,NetherHouseVintage
12.0,1288.0,0,0,5557.0,NevenEbrez
5.0,7.0,0,0,97.0,NewCovenantWorship
250.0,41.0,0,0,242.0,NewEgyptFolkStrings
8.0,73.0,0,0,264.0,NewMoonVintageGoods
2.4515384615384614,105.0,0,0,304.0,NewYorkByVarone
6.99,47.0,0,0,250.0,NiceColor
27.5,0.0,1,0,6.0,NicheAesthetics
56.974000000000004,8322.0,0,0,47869.0,NiciLaskin
2.5,2.0,0,0,165.0,NicoleKirkhamMusics
12.25,133.0,0,0,340.0,NiftyLunch
59.99,9.0,0,0,47.0,NiftyResaleShop
19.857142857142858,264.0,7,0,1437.0,NiftyThriftyStoreCo
96.4,75.0,0,0,414.0,Nightciretoys
12.666666666666666,598.0,0,0,1789.0,Nightofjoyvintage
199.99,33.0,0,0,66.0,NikasLeatherWorks
14.408000000000001,157.0,0,0,866.0,NinasTreasures2
20.0,0.0,0,0,1.0,NineLivesByMandy
7.49,272.0,0,0,1382.0,NinjaCord
47.35,1025.0,0,0,6144.0,NinskaPrints
171.0,48.0,0,0,134.0,NipomoFlutes
18.94,392.0,0,0,3045.0,NippazWithAttitude
399.0,0.0,0,0,1.0,NirvanaMusicArt
10.375,349.0,0,0,1240.0,NisesNostalgia
164.98000000000002,4.0,0,0,16.0,Nisoria
270.56,1.0,0,0,4.0,NiyamaDesigns
756.52,160.0,0,0,567.0,No28
11.777777777777779,62.0,9,0,261.0,NoPlaceLikeVintage
12.0,194.0,0,0,526.0,NobleVintageShop
25.994999999999997,14.0,0,0,84.0,NoiFlutes
170.5,7.0,0,0,16.0,NoiseCircuit
60.0,155.0,0,0,419.0,NoisyBoy14
35.166666666666664,3.0,0,0,15.0,NoisyWood
78.0,1.0,0,0,10.0,NordWindArt
187.5,22.0,0,0,83.0,NorthCountryLeather
22.0,183.0,0,0,680.0,NorthernCousin
20.0,115.0,0,0,529.0,NorthernNicNacs
123.38833333333332,24.0,29,0,195.0,NorthernRedfish
9.080909090909092,30.0,22,0,137.0,NorthglenAntiques
124.99,0.0,0,0,0.0,NorthshoreUS
12.0,1.0,0,0,5.0,NostalgiaForeverShop
13.140243902439025,148.0,0,0,604.0,NostalgiaRocks
24.0,179.0,1,0,928.0,NostalgicPunk
18.98,349.0,0,0,1244.0,NotOverItVintage
12.0,48.0,1,0,163.0,NothingLikeABook4Me
64.99,2.0,2,0,4.0,Nothingbutthegoods
122.0,3.0,0,0,7.0,NothosNaturalMusic
233.15,40.0,0,0,159.0,NovaDrum
768.018,77.0,0,0,414.0,NovaPans
22.0,9.0,0,0,26.0,NtqStudio
40.0,11.0,1,0,22.0,NuVisionEngraving
52.0,7.0,10,0,42.0,NugentFlutes
23.801324503311257,657.0,0,6,5336.0,NuovoDesign
21.5,21.0,0,0,122.0,OAIModifications
15.0,54.0,0,0,189.0,OBJEKT
139.66,11.0,0,0,17.0,OBWhistles
50.37285714285714,572.0,0,1,3572.0,OCHREhandcrafted
14.0,4.0,0,0,18.0,OKGoodRecords
50.0,7.0,0,0,29.0,OKHOUSECAT
65.0,1.0,0,0,9.0,OLDSTUFFANTIQByJames
113.33333333333333,114.0,0,0,321.0,OLDSTUFFNOW
2.4,672.0,0,0,1877.0,OLgoodies
40.277142857142856,38.0,0,0,220.0,ObertonPro
249.0,116.0,0,0,438.0,Objectification
24.8,106.0,0,0,422.0,OddShopVintageKiddo
64.25,15.0,1,0,74.0,OddfellasChester
50.226923076923065,1316.0,10,0,6612.0,Odyssey359
5.0,509.0,0,0,1963.0,OfSmallThings
17.85,628.0,0,0,1983.0,OffbeatAvenue
12.230000000000002,18.0,0,0,125.0,OffbeatThings
35.88461538461539,90.0,13,0,334.0,Offbeatrelics
10.0,159.0,0,0,722.0,OfftheShelf2015
14.666666666666666,10.0,6,0,48.0,OftenForgotten
10.0,0.0,1,0,19.0,OhWowTapeLoops
475.0,9.0,1,0,14.0,OilsDrumsBeads
115.22333333333334,401.0,0,0,882.0,OldAntiqueFrance
137.0,221.0,0,0,842.0,OldApple
294.56,1226.0,0,0,3940.0,OldBeaverAntiques
12.0,53.0,0,0,226.0,OldBookSource
13.53,133.0,0,0,448.0,OldChestnutCottage
14.0,856.0,0,0,4023.0,OldFangledFinds
26.616666666666664,6.0,0,0,22.0,OldFartWorksofArt
16.7,7.0,0,0,28.0,OldFirehand
24.99,106.0,1,0,931.0,OldManOrange
7.9,263.0,0,0,954.0,OldMaterialGirl
7.73,344.0,0,0,1351.0,OldOar
12.75,638.0,1,0,1340.0,OldPaperAndPages
50.0,96.0,0,0,307.0,OldShedVintage
21.333333333333332,8.0,0,0,34.0,OldShopBoutique
5.625,76.0,0,0,363.0,OldSoulAntiqueCo
78.44827586206897,28.0,0,0,91.0,OldStage
32.95,787.0,0,0,3176.0,OldThingsMakeMusic
16.8,59.0,0,0,265.0,OldThingsUA
18.0,83.0,0,0,383.0,OldVintageRetroStore
8.55,140.0,4,0,405.0,OldeBookShop
21.58,6.0,0,0,30.0,OldeLaneBooks
55.0,58.0,0,0,252.0,OldeSouthAntiques
6.0,586.0,0,0,2849.0,Oldendesigns
25.57,265.0,0,0,1208.0,OlderBoy
5.0,0.0,0,0,0.0,Oldgoodsforsale
1.0,0.0,0,0,0.0,OldjoyStudio
100.0,46.0,0,0,148.0,OleYankeePeddler
38.0,230.0,0,0,755.0,OliveQuinnVintage
25.0,0.0,0,0,1.0,OliveRiverCo
14.99,88.0,1,0,369.0,Omascollectibles
28.412,2.0,0,0,43.0,OmnibusOmurice
7.0,188.0,0,0,576.0,OnALarkFinds
13.25,59.0,1,0,252.0,OnNancysWings
10.5,518.0,0,0,1567.0,OneFairfaxRoad
5.0,6.0,0,0,19.0,OneMamaShop
354.0,2.0,0,0,3.0,OneManBanddrumco
29.0,947.0,0,0,2663.0,OneMoeTimeVintage
10.0,1492.0,0,0,3263.0,OneMoreRide
2.3081818181818177,119.0,0,0,407.0,OnePennyWestern
7.0,6.0,0,0,18.0,OneRhodeEast
3.6633333333333336,208.0,0,0,1733.0,OneStopNailsDesigns
2.7466666666666666,3.0,0,0,14.0,OneidaBlue
38.0,11.0,0,0,48.0,Onfleekantique
33.82,238.0,0,0,1241.0,OnyxCollectables
18.40452380952381,14.0,0,0,71.0,OoakSnapGiftsLLC
16.0,125.0,0,0,492.0,OpenslateBooks
400.0,3.0,0,0,6.0,Openyourdrum
87.93142857142858,15.0,0,0,197.0,Optotronics
4.990000000000001,47.0,0,0,164.0,OrangeyDukiesFinds
893.3333333333334,4.0,0,0,40.0,OrbisMusic
37.091935483870955,227.0,0,0,1011.0,OrbitOfNeptune
89.0,21.0,0,0,149.0,OrbitStraps
3.1374999999999997,20.0,0,1,197.0,OregonTreasureTrove
65.0,40.0,0,0,268.0,OregonWoolTraders
95.0,0.0,2,0,2.0,OrganicDesignStudios
91.3,12.0,0,0,68.0,Orgeldream
6.536666666666666,41.0,0,0,185.0,OrianaNiChearnaigh
17.46,0.0,0,0,4.0,OrientalHeaven
85.0,9.0,0,0,43.0,OriginsVintageShop
24.666666666666668,807.0,0,0,3303.0,OrphanedTreasure
95.0,88.0,0,0,194.0,OsadayoCreations
14.989999999999998,15.0,0,0,99.0,Oscarspaper
10.333333333333334,1514.0,1,0,6951.0,OurLeftovers
15.489999999999998,41.0,2,0,176.0,OurOldiesButGoodies
16.0,4.0,0,0,44.0,OurTreasuresFinds
7.53125,72.0,0,0,293.0,OutOFVivsAttic
17.0,3.0,1,0,14.0,OutThereUS
10.0,235.0,0,0,727.0,OutdoorsVintageGoods
23.35,144.0,0,0,758.0,OutlivedMemories
60.075,60.0,0,0,283.0,OverEasyAntiques
17.0,28.0,0,0,76.0,OverTheMoonWBGifts
52.0,15.0,0,0,117.0,OwenBlockMetalwork
199.0,1.0,0,0,1.0,OzMoDrum
6.475,147.0,0,0,545.0,OzRoad
235.0,27.0,0,0,79.0,OzarkChimeCylinders
15.0,832.0,0,0,3572.0,OzmasTreasureRoom
20.9,334.0,10,0,1626.0,PA484Sales
29.725,47.0,2,0,266.0,PAHUART
7.5,390.0,0,0,1124.0,PBTimelessTreasures
499.99,0.0,2,0,0.0,PHMCguitars
254.88500000000002,180.0,2,0,735.0,PHOTOFORWALL
16.99,46.0,0,0,198.0,PJsAntiqueTreasures
6.97,188.0,0,0,1164.0,PRINT3DD
29.529999999999998,207.0,0,0,1248.0,PSYKOTEE
45.0,57.0,1,0,246.0,PTsFindsandDesigns
97.5,4.0,2,0,18.0,PacificIslandsSAT
10.0,154.0,0,0,755.0,PackandAlleys
12.0,2113.0,0,0,7287.0,PageScrappers
50.8,94.0,0,0,580.0,PailinStraps
31.782,474.0,0,0,2107.0,PaintedLadyAntiques
65.0,252.0,1,0,956.0,PaintedSkyVintage
725.0,1.0,0,0,2.0,PaintedSound
54.11,1.0,0,0,9.0,PaintedSoundsAllie
94.7,4.0,0,0,20.0,PaintedStringsBySara
750.0,1.0,1,0,6.0,PairadiceMusicSupply
16.0,15.0,0,0,139.0,PaititiMarketplace
25.4465,17.0,19,0,245.0,Pakidermoscorner
5.0,0.0,0,0,0.0,PalaunuOhana
15.0,168.0,0,0,569.0,PaliaVintage
5.99,0.0,5,0,13.0,PalmettoBlueDecals
8.857142857142858,1943.0,0,0,5433.0,PamelaMurphyVintage
5.0,308.0,0,0,1024.0,PamelasPlumes
119.77000000000001,9.0,0,0,68.0,Pamiria
186.33333333333334,67.0,5,0,285.0,PanAfricanArts
358.3333333333333,0.0,0,0,0.0,PanAmercanDrums
20.36,2313.0,0,0,8467.0,PanchosPorch
135.0,1.0,0,0,10.0,PandeirAR
7.57,89.0,0,0,384.0,PandoraPassion
27.5,10.0,4,0,36.0,PapaTomsChinaCabinet
10.0,1519.0,0,0,4645.0,PapasGoodOleDays
20.0,0.0,0,0,0.0,PaperByAlphabetAmy
20.0,6.0,1,0,27.0,PaperFromThePastShop
16.04255319148936,345.0,47,0,1450.0,PaperMonkies
8.24,12.0,0,0,48.0,PaperMotors
5.25,1911.0,0,0,5716.0,PaperSymphony
15.25,77.0,1,0,397.0,Papersandpages
12.0,371.0,0,0,1280.0,Papeteriedeparis
16.2,51.0,0,0,148.0,ParachuteSilk
16.0,4.0,1,0,16.0,ParadoxCOINnFOSSILS
12.686355932203396,0.0,0,0,5.0,ParlorPieces
13.235294117647058,7.0,0,0,41.0,PartyArt
8.0,152.0,0,0,545.0,PastPerfectAntiquity
13.0,140.0,0,0,425.0,PastThatLasts
48.0,3.0,0,0,28.0,PasttimeDesign
22.0,109.0,1,0,365.0,PatReddingScanlon
19.0,173.0,3,0,654.0,PatchesMusicAnnex
25.0,313.0,0,0,883.0,PatchworkLaboratory
16.54,100.0,0,0,423.0,PatriciaBrewerArtist
8.5,712.0,0,0,2356.0,PatsPaints
7.0,167.0,0,0,804.0,PatsVintageShops
10.0,315.0,0,0,776.0,Patsplace68
50.0,0.0,0,0,1.0,PatsysParadise
100.0,1.0,0,0,1.0,PaulFrankWorkshop
220.0,243.0,0,0,669.0,PaulaBClutterJunkie
6.99,11.0,0,0,567.0,Paulmaroon
180.0,0.0,1,0,0.0,PaulsGuitarStraps
14.52,0.0,0,0,2.0,PeacefulPiano
110.33333333333333,13.0,0,0,188.0,Peakny
15.5,24.0,0,0,111.0,PearlAndBess
23.323333333333334,291.0,0,0,1186.0,PearlsVintagebyPam
16.939999999999998,1.0,0,0,2.0,PeartreeVintageFinds
14.985,45.0,2,0,200.0,PeddlersStationLLC
113.59400000000001,173.0,3,0,793.0,PegCityLeather
11.964615384615383,30.0,13,0,123.0,PeggysAtticTreasures
6.99,188.0,0,0,587.0,PeggysVintageVariety
50.0,0.0,0,0,4.0,PenelopesTimeMachine
173.99,67.0,0,0,643.0,Pennzoni
25.0,9.0,0,0,27.0,Perenne
25.0,58.0,0,0,171.0,PerpetualOils
26.616666666666664,48.0,1,0,291.0,PersonalizedBooksRUs
14.99,14283.0,0,1,75650.0,PersonalizedCottage
14.0,8389.0,0,0,32287.0,PersonalizedGallery
199.0,2.0,0,0,3.0,PersonalizedGuitars
11.69,2230.0,0,1,10801.0,PersonalizedMoments1
35.0,4.0,0,0,42.0,PerszeCeramics
13.363157894736842,52.0,0,0,308.0,PeruAtHome
45.283333333333346,34.0,1,0,233.0,PeteSchmidtPeru
145.0,31.0,0,0,119.0,PetiesPorch
15.71,226.0,0,0,671.0,PetitMignonGrandBeau
10.0,29.0,0,0,345.0,PhatmatzSlipmats
18.0,441.0,0,0,1545.0,PheasantRunAntiques
18.0,28.0,0,0,119.0,PhenixFinds
20.0,3.0,0,0,4.0,Philsvintagetoys
7.306666666666666,31.0,0,0,118.0,PhleppsVarietyStore
44.99,14.0,0,0,74.0,PhospheneAudio
12.0,909.0,0,0,6893.0,Phrames
29.99,5.0,0,0,18.0,PhysicalEditions
5.0,11.0,0,0,58.0,PianoStars
9.0,193.0,0,0,830.0,PicassosStudio
4.470000000000001,47.0,1,0,229.0,PickMania
6.99,222.0,0,0,1115.0,Pickbandz
20.0,449.0,0,0,1563.0,Pickersistersyorktwn
12.99,3.0,0,0,35.0,Pickguard
37.0,16.0,0,0,49.0,PickingGreenAcres
27.323333333333334,28.0,3,0,116.0,Pickingthe412
2.5162500000000003,0.0,0,0,11.0,PickledillyCircus
25.0,102.0,0,0,310.0,PicksFromThePast
13.0,5018.0,0,5,22818.0,PickslaysWoodworking
1.0,0.0,0,0,1.0,PieceACakePrintables
159.09,2.0,0,0,6.0,PieceOfAustralia
145.0,31.0,0,0,105.0,PigsFlyShop
80.69333333333333,25.0,0,0,193.0,PimpYourStrings
55.114285714285714,18.0,7,0,55.0,PinballFlyers
76.67054054054054,267.0,0,0,1592.0,PinegroveLeather
90.0,14.0,1,0,36.0,PinguinoProductions
16.19,65.0,0,0,249.0,PinkFlyingPenguin
80.0,11.0,0,0,108.0,PinkTunes
1295.0,0.0,0,0,0.0,PinolGuitarsUkuleles
12.5,113.0,1,0,530.0,Pinoodles
30.0,1.0,2,0,8.0,PioneerVintageGoods
10.0,97.0,0,0,389.0,PiperRoseVintage
1.99,0.0,0,0,0.0,PiperellaCreations
225.0,1.0,0,0,3.0,Pipespring
50.0,4.0,0,0,17.0,PippasSerendipity
23.535,15.0,0,0,64.0,PitaEscuela
5.24,0.0,0,0,4.0,PitoCarnavalPitorreo
1.25,13.0,0,0,103.0,PitziGil
25.69,2.0,0,0,6.0,PixiePrintUK
9.99,85.0,0,0,388.0,PlacesForTheHeart
22.95,12.0,0,0,84.0,PlainOldFun
3.8600000000000003,675.0,0,0,5387.0,PlanesChasers
30.0,29.0,0,0,178.0,PlanetAcorn
53.54,98.0,0,0,1586.0,PlanetVintageEU
56.25,280.0,0,0,1379.0,PlanetmernsVtgShop
21.666666666666668,1.0,0,0,14.0,PlasticSound
20.0,56.0,0,0,285.0,PlayRestRepeat
150.0,0.0,0,0,0.0,PlayersGearLLC
8.99,160.0,1,0,471.0,PleasantCreationsCo
30.0,6.0,1,0,15.0,PlymouthPages
139.96,10.0,0,0,26.0,PoBoyGuitars
45.4,62.0,5,0,317.0,PoarchCreekBay
32.0,2.0,0,0,12.0,PocketsoftimeStudio
62.998333333333335,26.0,0,0,95.0,PolluxHandle
10.0,0.0,1,0,23.0,PolyCottonHell
12.5,918.0,0,0,3413.0,PoorLittleRobin
19.5,74.0,0,0,339.0,PopGozTheEasel
10.333333333333334,73.0,0,0,322.0,PopRocketShop
13.0,163.0,0,0,825.0,PoppysPaperShop
20.0,76.0,0,0,364.0,Popsplace
170.1,0.0,0,0,0.0,Popumusic
10.5,324.0,0,0,1683.0,PorchlightCoffee
200.0,0.0,1,0,7.0,PorcupinePickings
57.666666666666664,71.0,0,0,265.0,PorteDuSoleil
12.49,151.0,4,0,601.0,PortlandPandemonium
19.30333333333333,709.0,0,0,2426.0,PortraitsandPresents
14.0,4480.0,0,0,12842.0,PortugueseVintage
77.5,39.0,0,0,264.0,PosterRomance
1250.0,0.0,0,0,2.0,PowellGuitars
50.0,1.0,0,0,3.0,PowerofthePlants
721.94,1.0,0,0,7.0,Pracmatya
6.0,79.0,0,0,236.0,PrairieHomeHandworks
51.36,14.0,0,0,26.0,PrattsBoards
7.508,402.0,0,0,886.0,PrattsPatch
8.865,1511.0,1,0,5101.0,PreciousMemoriesOne
24.161666666666665,6914.0,0,0,30509.0,PrecisionEngraving
190.0,64.0,1,0,267.0,PremierePersianRugs
127.0,4.0,1,0,36.0,PremiumQuenas
29.0,36.0,0,0,199.0,PrestigeVinylRecords
2.71,83.0,0,0,330.0,PrestigeworldwideLtd
24.0,1563.0,0,0,10389.0,PrettyByPriscilla
27.431372549019606,184.0,51,0,752.0,PrettyLeftovers
14.75,283.0,0,0,1151.0,PrettyPoppiesVintage
14.98,749.0,0,0,3653.0,PrettyPrairieDesigns
17.57,208.0,0,0,934.0,Prettyvintagehouse
42.136923076923075,0.0,0,0,8.0,Priarvget
606.4983333333333,69.0,6,0,339.0,Primaltones
14.0,640.0,2,0,2211.0,PrimoTempo
16.91,1179.0,0,0,7076.0,PrimrosePrints
48.8625,22.0,0,0,143.0,PringleBagpipes
5.0,13.0,1,0,90.0,PrintingRelics
80.33636363636366,7.0,0,0,54.0,ProShofar
314.25,3.0,0,0,20.0,ProdromoCajonInstr
15.0,0.0,0,0,2.0,ProducersCrate
16.75,588.0,0,0,2215.0,ProfessorBooknoodle
98.93,180.0,0,0,817.0,ProfessorVintage
40.74,244.0,0,0,866.0,ProjectSarafan
3.5,1.0,0,0,34.0,ProjectsInParenting
90.0,73.0,0,0,290.0,ProvisionsNJ
8.0,556.0,0,0,1263.0,ProvoquerlaCuriosite
193.669,2.0,0,0,19.0,PrviZvuk
6.0,3.0,0,0,16.0,PryceGuitars
30.0,105.0,0,0,476.0,PsychicThirdEyeTarot
117.86250000000001,67.0,0,1,450.0,Psychiceyeclix
9.95,65.0,0,0,240.0,PugsHugs
232.77,0.0,0,0,0.0,Pukallpa
10.210526315789474,844.0,0,0,2944.0,PungoVintage
15.983333333333334,1110.0,0,0,3690.0,PuppyLuckVintage
7.0,0.0,0,0,0.0,PureSound
945.0,22.0,1,0,95.0,PurelySplendidAgain
44.5,1068.0,0,0,4165.0,PutFamilyFirst
76.25,304.0,4,0,1026.0,QVintage
27.451020408163256,497.0,0,1,3956.0,Qilinlibrary
9.95,28.0,1,0,178.0,QualityMusicGear
99.99,169.0,0,0,678.0,QualityRetroWare
14.666666666666666,996.0,0,0,2917.0,QuantitiesofQuaint
116.24000000000001,3.0,0,0,14.0,QuarterNoteCBG
9.95,11.0,4,0,41.0,QuaskyTreasures
38.5,3.0,0,0,27.0,QueenBeeOffTheGrid
750.0,9.0,2,0,26.0,QuinnspiredArt
15.714285714285714,211.0,0,0,770.0,QuinsippiMercantile
4734.849999999999,0.0,0,0,0.0,QuintricGuitars
27.4,203.0,0,0,706.0,QuirkyCoolTreasures
560.6666666666666,0.0,0,0,1.0,QuispeTorrez
8.925227272727277,185.0,0,0,927.0,RASVINYL
70.54,236.0,0,0,860.0,RAVERETRO
599.0,0.0,0,0,0.0,RDCustomGuitars
33.82,36.0,0,0,326.0,RECYCLEDVEGANandTuC
39.0,575.0,1,0,2333.0,RENPECKEDFARMHOUSE
108.49,1.0,0,0,10.0,RFWoodcraft
15.333333333333334,13.0,0,0,49.0,RHawkFlutesGuitars
17.49,33.0,1,0,148.0,RMDreierBookaneer
30.490000000000006,32.0,25,0,232.0,RMSCOLLECTIBLES
155.0,0.0,0,0,2.0,RNCGO
50.0,59.0,0,0,230.0,ROBINLIKETHEBIRD11
8.0,67.0,0,0,288.0,RRCollectiblesBiz
289.0,359.0,0,0,1289.0,RRGS
28.15,30.0,0,0,121.0,RRGcollection
81.115,8565.0,0,0,38122.0,RSVPhandcrafted
149.99,6.0,0,0,35.0,RUDDWOOD
415.0,4.0,2,0,10.0,RVMusic
225.0,0.0,0,0,0.0,RWHguitars
6.0,187.0,0,0,562.0,Rackamoon
210.0,0.0,3,0,2.0,RadEmporium
6.0,52.0,0,1,558.0,RaeGoGoods
119.0,0.0,1,0,1.0,RafterKRusticDesigns
58.12,492.0,0,0,2273.0,RagnarTheTrader
139.0,7.0,1,0,99.0,RagtimeOrleans
7.4,27.0,0,0,108.0,RaidersoftheLastEra
214.0,35.0,0,0,94.0,RainbowRhythms
392.3333333333333,17.0,0,0,55.0,RainyDayInstruments
21.53125,28.0,0,0,191.0,RaleighRecords
51.6,166.0,0,0,951.0,RalphaRecycled
395.0,1.0,0,0,3.0,RamblingFlutes
46.1764705882353,2.0,0,0,5.0,RanchHandSlingShots
9.616666666666667,43.0,0,0,197.0,RandomActsofVintage
0.89,0.0,0,0,1.0,RapsAndHats
24.96133333333334,65.0,30,0,373.0,RareBooks
5.0,2.0,0,0,9.0,RareBooksShop
110.0,0.0,0,0,0.0,RareBreedOutpost
11.0,26.0,0,0,164.0,RareFindsByMary
18.5,18.0,0,0,79.0,RareUniqueTreasures
18.0,210.0,0,0,787.0,RareVintageByMichele
42.0,267.0,0,0,820.0,RarityFromUSSR
32.375,547.0,0,0,3086.0,RavenRecordShop
197.8,0.0,0,0,2.0,RavenStraps
22.0,0.0,1,0,4.0,Ravencrestww
50.0,47.0,0,1,115.0,RavensCallArmory
53.0,22.0,1,0,225.0,RawHideCustoms
12.99,15.0,0,0,72.0,Raynorshine0529
503.72,60.0,0,0,181.0,RaysRootworks
73.0,0.0,0,0,11.0,RdksTreasures
18.333333333333332,15.0,3,0,74.0,ReFabulousbyWendy
24.5,0.0,0,0,3.0,ReGiftedCo
38.125,681.0,3,0,3193.0,ReSpinIt
83.32000000000001,619.0,2,0,2672.0,ReVintageLannie
6.6,146.0,0,0,535.0,ReadItagainbooks
23.333333333333332,0.0,3,0,2.0,RealmofVintage
